ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeTracked,Task,Order,Stimulus,SearchOrCount
Lina2,10,42,12844,12870,28,840.2,510.29999999999995,799.9,432.79999999999995,142.19,80.51,FALSE,DOWN,2.12,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,43,13260,13296,38,794.5,430,644.5,261.6,339.54,145.76,FALSE,DOWN,5.12,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,44,13522,13538,18,635.3,241.29999999999995,622.6,299.6,118.09,73.99,FALSE,UP,1.41,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,45,14014,14076,64,619.9,312.29999999999995,1367.7,109.79999999999995,579.13,262.88,FALSE,RIGHT,15.48,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,46,14340,14364,26,1339.5,92,1324.7,235.10000000000002,235.4,127.3,FALSE,UP,3.29,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,47,14718,14740,24,1318.8,232.29999999999995,1381.8,349.4,217.35,127.72,FALSE,UP,3.04,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,48,15024,15046,24,1399.7,374.5,1414.4,486,192.18,111.99,FALSE,UP,2.74,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,49,15138,15322,186,1420.3,489.5,1420.3,489.5,26.12,26.12,TRUE,NA,0,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,50,15534,15552,20,1437,610.7,1422.3,561.7,85.66,60.24,FALSE,DOWN,1.27,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,51,16178,16208,32,1424.6,554.2,1357.7,386.20000000000005,256.98,135.34,FALSE,DOWN,4.35,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,52,16498,16516,20,1364.6,381,1390.1,427.6,94.39,69.57,FALSE,UP,1.24,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,53,16652,16674,24,1391.4,425.5,1256.1,398.9,209.54,115.08,FALSE,LEFT,2.79,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,54,16928,16980,54,1262.6,394,1281.9,746.9,392.35,180.21,FALSE,UP,8.9,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,55,17144,17170,28,1278.1,752.7,1218.4,616.7,250.98,128.98,FALSE,DOWN,3.72,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,56,17676,17686,12,1212.5,610.2,1206,582.7,65.9,54.75,FALSE,DOWN,0.71,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,57,17884,17924,42,1206.2,581.2,1461.6,745.3,367.94,160.67,FALSE,RIGHT,6.69,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,58,18242,18258,18,1455.5,741.5,1474.1,703.5,85.54,53.19,FALSE,DOWN,1.04,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,59,18614,18624,12,1461.5,698.4,1471.3,723,57.38,46.5,FALSE,UP,0.66,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,60,19166,19194,30,1470.1,726.5,1436.8,583.8,235.86,122.17,FALSE,DOWN,3.68,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,61,19474,19492,20,1426.8,577.5,1436.5,632.8,105.68,67.23,FALSE,UP,1.41,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,62,19710,19872,164,1439.6,638.3,1428.3,639.1,41.9,36.05,TRUE,NA,0.23,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,63,20368,20388,22,1512.7,937.6,1551.6,865.8,165.13,95.73,FALSE,DOWN,2.01,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,64,20596,20612,18,1541.9,868.6,1591,877,84.12,50.97,FALSE,RIGHT,1,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,66,21494,21510,18,1674.6,1018.1,1653.9,972.3,94.46,66.58,FALSE,DOWN,1.23,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,67,21852,21922,72,1644,956,693.9,942.2,497.81,292.68,FALSE,LEFT,19.45,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,68,22222,22272,52,686.1,932.2,290,851.2,410.3,179.27,FALSE,LEFT,8.55,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,69,22442,22476,36,274.1,850.7,138,794.4,289.81,117.55,FALSE,LEFT,3.11,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,70,22766,22782,18,122.2,785.4,150,823.6,76.67,59.29,FALSE,UP,1.12,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,71,22934,22956,24,168.3,836.3,228.6,908.8,167.47,91.33,FALSE,UP,2.23,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,72,23348,23376,30,242.9,908.5,61.5,855.7,249.67,130.14,FALSE,LEFT,3.88,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,73,23664,23704,42,63.6,852,522.4,992.4,512.78,237.78,FALSE,RIGHT,10.05,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,74,23954,23978,26,511.8,989,640,1003.3,207.9,104.6,FALSE,RIGHT,2.74,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,75,24350,24464,116,639.5,982.3,619,963.4,56.6,47.9,TRUE,DOWN,0.66,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,76,24868,24888,22,946.5,994.2,877.2,997.2,102.7,62.73,FALSE,LEFT,1.48,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,77,25222,25230,10,886.6,990.8,910.3,1000.1,57.05,49.31,FALSE,RIGHT,0.56,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,78,25470,25496,28,906.1,1005.1,1139.5,1008.9,318.83,177.41,FALSE,RIGHT,4.97,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,79,25790,25810,22,1160.2,1009.4,1259.5,990.6,157.08,92.39,FALSE,RIGHT,2.14,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,80,26326,26350,26,1252.2,999,1090.8,1004.2,231.13,131.32,FALSE,LEFT,3.4,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,81,26670,26682,14,1062.7,995.1,1022,994,67.02,54.96,FALSE,LEFT,0.87,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,82,26926,26948,24,1024.2,993.8,1119.3,1000.8,142.41,80.52,FALSE,RIGHT,2.03,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,83,27300,27338,40,1112,1003.6,1411.5,1013.6,387.12,157.97,FALSE,RIGHT,6.25,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,84,27678,27698,22,1399,998.9,1506.6,993.2,156.28,92.12,FALSE,RIGHT,2.19,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,85,28024,28032,10,1491.5,988.1,1516.3,986.7,53.38,47.21,FALSE,RIGHT,0.5,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,86,28314,28332,20,1522.1,978.2,1581.8,969,91.52,54.22,FALSE,RIGHT,1.22,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,87,28622,28672,52,1570.4,965.9,1337.2,561,332.98,218.91,FALSE,DOWN,11.32,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,88,28944,28980,38,1338.3,560.3,1193.7,655.8,205.78,101.61,FALSE,LEFT,3.84,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,89,29298,29320,24,1196,650.9,1231.7,613.7,102.06,57.25,FALSE,DOWN,1.21,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,90,29762,29924,164,1224,610.8,1216,607.6,42.16,37.83,TRUE,NA,0.18,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,91,30092,30120,30,1381,911.7,1188.3,898,273.47,134.83,FALSE,LEFT,4.03,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,92,30414,30430,18,1185.3,891.2,1237.2,895.6,84.86,56,FALSE,RIGHT,1.1,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,93,30692,30706,16,1237.4,898,1191.4,888.8,83.34,59.28,FALSE,LEFT,0.99,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,94,31350,31360,12,1174.2,861.9,1144.9,856.5,59.66,44.01,FALSE,LEFT,0.63,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,95,31832,31864,34,1171.8,863.7,967.4,775.7,327.7,151.52,FALSE,LEFT,4.91,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,96,32212,32232,22,946.4,779,963.8,839.5,125.74,73.62,FALSE,UP,1.64,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,97,32538,32558,22,981,833.8,1047.5,889.1,153.2,87.6,FALSE,UP,2.04,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,98,32878,32904,28,1045.2,878.5,862.1,786.3,313.27,164.72,FALSE,LEFT,4.6,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,99,33286,33320,36,859.4,784.8,711,679.5,304.9,135.97,FALSE,LEFT,4.19,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,100,33554,33596,44,702.8,674.3,425.6,501.70000000000005,405.55,173.39,FALSE,LEFT,7.25,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,101,33886,33910,26,422,500.70000000000005,247.8,498,255.63,132.58,FALSE,LEFT,3.52,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,102,34072,34104,34,248.1,508.20000000000005,162.9,508.70000000000005,169.38,70.69,FALSE,LEFT,1.69,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,103,34306,34326,22,161,514,112.3,500.6,101.88,55.71,FALSE,LEFT,1.01,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,104,34444,34572,130,117.5,488,232.3,665,1453.6,334.86,TRUE,UP,4.96,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,105,34736,34762,28,246.5,673.5,85.2,612.4,255.52,131.89,FALSE,LEFT,3.56,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,106,34944,34966,24,101,619.3,43.2,591.1,108.11,60.9,FALSE,LEFT,1.33,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,107,35350,35384,36,59.3,601.3,120.1,324.1,365.37,190.51,FALSE,DOWN,6.81,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,108,35624,35644,22,113.6,304.6,128.4,379.6,132.92,77.5,FALSE,UP,1.8,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,109,35974,36012,40,140.9,367.1,191.9,199.10000000000002,297.96,129.12,FALSE,DOWN,4.05,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,110,36612,36622,12,208.2,175.20000000000005,218.9,151.10000000000002,54.86,46.66,FALSE,DOWN,0.59,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,111,36776,36818,44,218.1,150.5,480.4,282.6,277.19,135.86,FALSE,RIGHT,5.97,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,112,37176,37212,38,459.7,275.20000000000005,420.8,135.5,307.02,127.74,FALSE,DOWN,3.34,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,113,37518,37532,16,419.1,105,389.4,133.20000000000005,70.11,48.74,FALSE,UP,0.86,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,114,37942,37960,20,392.9,123.60000000000002,352,65.70000000000005,115.04,70.04,FALSE,DOWN,1.52,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,116,38674,38690,18,1328.6,217.5,1371.8,245.79999999999995,82.83,55.69,FALSE,RIGHT,1.07,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,117,38972,38998,28,1371.3,235.5,1318.2,92.20000000000005,219.66,120.48,FALSE,DOWN,3.44,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,118,39342,39362,22,1316.4,91.10000000000002,1373.9,157.39999999999998,138.92,83.34,FALSE,UP,1.86,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,119,39900,39942,44,1393,147.5,1418.8,535.6,378.78,213.17,FALSE,UP,9.24,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,120,40242,40262,22,1409.2,531.4,1312.5,535.7,136.92,85.52,FALSE,LEFT,1.96,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,121,40442,40466,26,1322.2,527.2,1442.4,489.1,185.92,99.13,FALSE,RIGHT,2.59,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,122,40792,40836,46,1419.6,497.9,989.1,387.6,430.5,202.11,FALSE,LEFT,9.15,RIGHT,Visual foraging,2,space_capsules.jpg,Search
Lina2,10,123,41148,41192,46,973.6,389,1032.7,481.79999999999995,139.33,69.49,FALSE,UP,2.61,RIGHT,Visual foraging,2,space_capsules.jpg,Search
manon2,1,1,364,408,46,836,551.7,868.2,373.79999999999995,141.23,101.45,FALSE,DOWN,4.51,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,2,504,536,34,866.6,383.6,840.1,238,193.61,104.73,FALSE,DOWN,3.56,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,3,1008,1032,26,833.7,247.10000000000002,704.8,282.5,179.24,105.32,FALSE,LEFT,2.75,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,4,1468,1514,48,694.1,283.1,435,278.20000000000005,251.69,121.42,FALSE,LEFT,5.21,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,5,1788,1828,42,417.1,268.79999999999995,169,293.29999999999995,201.41,115.96,FALSE,LEFT,4.88,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,6,2194,2218,26,181.2,289.79999999999995,295,325.70000000000005,170.99,90.26,FALSE,RIGHT,2.38,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,7,2422,2436,16,282.4,314.6,236.4,320.79999999999995,71.66,50.78,FALSE,LEFT,0.91,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,8,2626,2644,20,246.8,318.9,185.6,344.5,91.79,64.81,FALSE,LEFT,1.34,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,9,2918,2932,16,184.4,350.4,152.9,384.79999999999995,82.86,57.36,FALSE,UP,1.03,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,10,3670,3690,22,157.1,387,297.8,386.79999999999995,197.43,121.87,FALSE,RIGHT,2.77,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,11,4072,4100,30,299.1,374.20000000000005,154,438,154.19,107.08,FALSE,LEFT,3.25,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,12,4728,4754,28,161.1,428,190.7,434.1,99.85,52.33,FALSE,RIGHT,0.6,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,13,5116,5138,24,202.4,431,327.5,429.20000000000005,182.14,99,FALSE,RIGHT,2.48,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,14,5626,5648,24,325.1,419.6,363.4,429.4,95.26,51.87,FALSE,RIGHT,0.8,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,15,5996,6016,22,361.8,425,399.1,410.20000000000005,82.44,47.92,FALSE,RIGHT,0.83,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,16,6240,6266,28,382.3,406,423.1,410,111.54,56.7,FALSE,RIGHT,0.83,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,17,6682,6704,24,426.5,409.5,494.2,402.70000000000005,122.79,66.53,FALSE,RIGHT,1.38,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,18,6844,6862,20,484.4,397.29999999999995,438.7,384.1,76.87,50.51,FALSE,LEFT,0.98,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,19,7278,7296,20,451.7,379,515.6,381.29999999999995,99.32,59.26,FALSE,RIGHT,1.3,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,20,7636,7656,22,511.6,376.79999999999995,551.6,389.1,94.97,55.15,FALSE,RIGHT,0.87,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,21,8008,8022,16,557,388.70000000000005,596.2,374.1,71.18,47.5,FALSE,RIGHT,0.88,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,22,8526,8556,32,578.9,372.1,634,384.5,129.08,62.18,FALSE,RIGHT,1.17,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,23,8778,8806,30,635.8,385.70000000000005,668.9,373.9,109.18,54.45,FALSE,RIGHT,0.74,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,24,9146,9166,22,662.5,383.70000000000005,701.2,379.9,83.85,49.81,FALSE,RIGHT,0.8,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,25,9564,9592,30,700.3,369.70000000000005,831.9,398.6,159.85,89.97,FALSE,RIGHT,2.8,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,26,10040,10056,18,820.5,397,861,427.20000000000005,84.98,56.43,FALSE,RIGHT,1.12,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,27,10592,10616,26,848.7,426.79999999999995,966.6,425.4,179.42,92.18,FALSE,RIGHT,2.44,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,28,10994,11016,24,954.8,414,1007.1,407.9,106.38,56.75,FALSE,RIGHT,1.09,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,29,11308,11316,10,989.8,408.9,970.5,403.29999999999995,41.86,36.21,FALSE,NA,0.42,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,30,11464,11480,18,973.3,399.20000000000005,1014.7,362.6,93.62,65.05,FALSE,DOWN,1.24,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,31,11642,11662,22,1005,356.5,1088.4,355.70000000000005,118.95,73.5,FALSE,RIGHT,1.7,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,32,12068,12088,22,1088.8,347.6,1204.4,381.1,171.43,110.67,FALSE,RIGHT,2.49,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,33,12476,12496,22,1215.7,375.79999999999995,1301.7,387.4,135.19,75.88,FALSE,RIGHT,1.76,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,34,12756,12796,42,1300.2,388.1,1274.8,269.20000000000005,152.79,90,FALSE,DOWN,2.9,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,35,13398,13420,24,1265.9,247.29999999999995,1367,235.60000000000002,145.08,78.89,FALSE,RIGHT,2.01,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,36,13816,13832,18,1335.9,242,1282.1,225.10000000000002,91.76,61.65,FALSE,LEFT,1.13,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,37,14022,14036,16,1278.9,221.39999999999998,1231.6,216.20000000000005,71.41,51.76,FALSE,LEFT,0.94,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,38,14388,14408,22,1237.2,213.89999999999998,1339.5,234.39999999999998,146.31,90.39,FALSE,RIGHT,2.07,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,39,15020,15052,34,1350.5,237.5,1554.9,262.6,194.87,116.29,FALSE,RIGHT,3.99,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,40,15802,15838,38,1532.5,263.4,1607.7,332.1,124.96,77.48,FALSE,UP,2.15,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,41,16304,16324,22,1603,338.79999999999995,1492.8,377.20000000000005,162.64,103.65,FALSE,LEFT,2.32,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,42,16608,16626,20,1460.3,388.4,1407.7,431.20000000000005,115.9,67.27,FALSE,UP,1.47,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,43,17154,17166,14,1415.1,426.5,1401.4,456.29999999999995,64.08,51.02,FALSE,UP,0.78,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,44,17502,17512,12,1393.8,456.9,1377.2,477.9,56.66,48.27,FALSE,UP,0.62,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,45,17774,17792,20,1372,475.1,1432.1,476.9,94.27,56.31,FALSE,RIGHT,1.2,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,46,18116,18136,22,1411.1,471.1,1501.1,461.79999999999995,129.76,77.83,FALSE,RIGHT,1.8,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,47,18442,18460,20,1484.9,453.79999999999995,1529.8,444.1,77.1,46.21,FALSE,RIGHT,0.91,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,48,18682,18700,20,1523.9,438.9,1568.3,403.29999999999995,94.65,60,FALSE,RIGHT,1.22,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,49,18960,18980,22,1552,393.9,1612.1,425.6,111.02,62.24,FALSE,RIGHT,1.39,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,50,19506,19520,16,1600.4,426.79999999999995,1572.2,445.79999999999995,66.23,43.76,FALSE,LEFT,0.71,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,51,19878,19892,16,1564.1,446.79999999999995,1541.2,473.20000000000005,58.4,43.15,FALSE,UP,0.78,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,52,20154,20166,14,1534.6,463.4,1521.7,491,62.16,45.93,FALSE,UP,0.72,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,53,20422,20442,22,1524.9,485.1,1597.2,476.79999999999995,107.29,63.67,FALSE,RIGHT,1.42,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,54,20692,20706,16,1590.9,478,1612.8,476.5,45.66,28.19,FALSE,NA,0.43,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,1,55,20972,21010,40,1607.4,466.9,1361.8,467,226.47,119.54,FALSE,LEFT,4.83,RIGHT,Visual foraging,2,sheep.jpg,Count
manon2,2,1,264,278,16,1288.7,483.70000000000005,1245.4,485.6,69.91,48.7,FALSE,LEFT,0.88,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,2,420,464,46,1254.9,482.79999999999995,804.3,552.5,355.22,205.6,FALSE,LEFT,9.47,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,3,704,750,48,802,535.1,551.3,762.3,289.05,171.62,FALSE,UP,7.88,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,4,1008,1030,24,523.5,768.8,603.1,849.9,192.56,110.92,FALSE,UP,2.71,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,5,1446,1484,40,588.3,841,519.7,718.3,189.34,98.53,FALSE,DOWN,3.53,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,6,1686,1708,24,509.3,714.8,559.6,724.5,109.33,56.41,FALSE,RIGHT,1.08,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,7,1886,1906,22,555.8,716,513.8,674.7,103.54,66.46,FALSE,DOWN,1.39,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,8,2340,2360,22,529,642.1,631.4,630.3,161.21,93.04,FALSE,RIGHT,2.17,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,9,2624,2650,28,610,620.1,559.7,524.5,170.84,97.86,FALSE,DOWN,2.66,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,10,2854,2874,22,553.7,529.6,641.6,554,146.08,83.35,FALSE,RIGHT,1.93,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,11,3508,3524,18,607.6,540,630.8,528.6,50.06,33.14,FALSE,RIGHT,0.56,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,12,3814,3838,26,606.8,523.1,472.6,476.9,195.92,114.39,FALSE,LEFT,3,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,13,4174,4192,20,470.6,459.5,516.8,427.1,94.45,61.52,FALSE,RIGHT,1.24,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,14,4514,4532,20,515.5,427.5,543.9,410.5,66.77,43.56,FALSE,RIGHT,0.72,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,15,4808,4830,24,542.9,408.70000000000005,661.3,437.79999999999995,181.95,105.68,FALSE,RIGHT,2.54,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,16,5258,5280,24,678.5,430.5,598.2,380.6,143.05,88.31,FALSE,LEFT,2.06,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,17,5510,5534,26,596.2,373.6,611.2,377.9,78.86,45.84,FALSE,NA,0.32,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,18,5794,5818,26,607.2,370.29999999999995,620.8,353.20000000000005,75.12,48.84,FALSE,DOWN,0.5,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,19,6162,6178,18,627.1,357.70000000000005,640.2,337.9,42.42,32.65,FALSE,DOWN,0.55,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,20,6582,6600,20,636.1,341.79999999999995,573,300.29999999999995,116.23,76.23,FALSE,LEFT,1.63,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,21,7052,7072,22,590.4,299.6,537.7,250.70000000000005,110.89,71.91,FALSE,DOWN,1.58,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,22,7332,7354,24,547.2,232.70000000000005,660.6,263.4,169.14,96.36,FALSE,RIGHT,2.39,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,23,7578,7592,16,656.6,260.9,645.1,258.9,34.48,21.89,FALSE,NA,0.24,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,24,7958,7998,42,652.2,258.70000000000005,589.6,118.89999999999998,194.57,105.79,FALSE,DOWN,3.49,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,25,8396,8422,28,558.9,111,683,191.10000000000002,177.44,109.19,FALSE,RIGHT,3.08,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,26,8734,8756,24,677.9,194.10000000000002,775.9,227,165.08,86.18,FALSE,RIGHT,2.11,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,27,8892,8906,16,763.9,225.60000000000002,743,258.5,73.07,48.68,FALSE,UP,0.89,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,28,9284,9314,32,747.3,254.5,805.9,203.5,153.39,76.89,FALSE,DOWN,1.69,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,29,9610,9632,24,818,201.29999999999995,816.2,311.9,167.8,106.71,FALSE,UP,2.64,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,30,9902,9922,22,828.9,309.1,864.5,323.70000000000005,80.69,47.81,FALSE,RIGHT,0.81,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,31,10180,10198,20,853.6,326.6,905.8,313.79999999999995,90.83,54.98,FALSE,RIGHT,1.11,RIGHT,Visual foraging,2,flower.jpg,Count
manon2,2,32,10400,10416,18,889.9,314.29999999999995,872.8,276.5,69.25,53.11,FALSE,DOWN,0.98,RIGHT,Visual foraging,2,flower.jpg,Count
